"AphiaID","url","scientificname","authority","status","unacceptreason","taxonRankID","rank","valid_AphiaID","valid_name","valid_authority","parentNameUsageID","kingdom","phylum","class","order","family","genus","citation","lsid","isMarine","isBrackish","isFreshwater","isTerrestrial","isExtinct","match_type","modified"
742577,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=742577","Plumularia mooreana","Schuchert, 2013","accepted",NA,220,"Species",742577,"Plumularia mooreana","Schuchert, 2013",117196,"Animalia","Cnidaria","Hydrozoa","Leptothecata","Plumulariidae","Plumularia","Schuchert, P. (2024). World Hydrozoa Database. Plumularia mooreana Schuchert, 2013. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=742577 on 2024-04-07","urn:lsid:marinespecies.org:taxname:742577",1,0,0,0,0,"like","2013-10-11T06:29:25.350Z"
137119,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=137119","Physeter macrocephalus","Linnaeus, 1758","accepted",NA,220,"Species",137119,"Physeter macrocephalus","Linnaeus, 1758",137032,"Animalia","Chordata","Mammalia","Cetartiodactyla","Physeteridae","Physeter","Fordyce, E.; Perrin, W.F. (2024). World Cetacea Database. Physeter macrocephalus Linnaeus, 1758. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=137119 on 2024-04-07","urn:lsid:marinespecies.org:taxname:137119",1,NA,NA,0,NA,"like","2009-01-06T23:07:05.240Z"
137113,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=137113","Kogia breviceps","(de Blainville, 1838)","accepted",NA,220,"Species",137113,"Kogia breviceps","(de Blainville, 1838)",159024,"Animalia","Chordata","Mammalia","Cetartiodactyla","Kogiidae","Kogia","Fordyce, E.; Perrin, W.F. (2024). World Cetacea Database. Kogia breviceps (de Blainville, 1838). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=137113 on 2024-04-07","urn:lsid:marinespecies.org:taxname:137113",1,0,0,0,NA,"like","2008-08-20T11:25:36.853Z"
137102,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=137102","Orcinus orca","(Linnaeus, 1758)","accepted",NA,220,"Species",137102,"Orcinus orca","(Linnaeus, 1758)",137021,"Animalia","Chordata","Mammalia","Cetartiodactyla","Delphinidae","Orcinus","Fordyce, E.; Perrin, W.F. (2024). World Cetacea Database. Orcinus orca (Linnaeus, 1758). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=137102 on 2024-04-07","urn:lsid:marinespecies.org:taxname:137102",1,NA,NA,0,NA,"like","2008-08-20T11:25:36.853Z"
218985,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=218985","Halichoeres hortulanus","(Lacepède, 1801)","accepted",NA,220,"Species",218985,"Halichoeres hortulanus","(Lacepède, 1801)",158813,"Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Labridae","Halichoeres","Froese, R. and D. Pauly. Editors. (2024). FishBase. Halichoeres hortulanus (Lacepède, 1801). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=218985 on 2024-04-07","urn:lsid:marinespecies.org:taxname:218985",1,0,0,0,NA,"like","2008-01-15T17:27:08.177Z"
213377,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=213377","Echinothrix calamaris","(Pallas, 1774)","accepted",NA,220,"Species",213377,"Echinothrix calamaris","(Pallas, 1774)",179636,"Animalia","Echinodermata","Echinoidea","Diadematoida","Diadematidae","Echinothrix","Kroh, A.; Mooi, R. (2024). World Echinoidea Database. Echinothrix calamaris (Pallas, 1774). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=213377 on 2024-04-07","urn:lsid:marinespecies.org:taxname:213377",1,0,0,0,0,"like","2013-08-26T18:24:18.240Z"
413041,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=413041","Thalasseus bergii","(Lichtenstein, 1823)","unaccepted",NA,220,"Species",212606,"Sterna bergii","Lichtenstein, 1823",413038,"Animalia","Chordata","Aves","Charadriiformes","Laridae","Thalasseus","WoRMS (2024). Thalasseus bergii (Lichtenstein, 1823). Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=413041 on 2024-04-07","urn:lsid:marinespecies.org:taxname:413041",1,NA,NA,1,NA,"like","2011-04-08T06:18:06.150Z"
218475,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=218475","Lutjanus fulvus","(Forster, 1801)","accepted",NA,220,"Species",218475,"Lutjanus fulvus","(Forster, 1801)",159791,"Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Lutjanidae","Lutjanus","Froese, R. and D. Pauly. Editors. (2024). FishBase. Lutjanus fulvus (Forster, 1801). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=218475 on 2024-04-07","urn:lsid:marinespecies.org:taxname:218475",1,1,1,0,NA,"like","2008-01-15T17:27:08.177Z"
426364,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=426364","Conus aristophanes","G. B. Sowerby II, 1857","accepted",NA,220,"Species",426364,"Conus aristophanes","G. B. Sowerby II, 1857",137813,"Animalia","Mollusca","Gastropoda","Neogastropoda","Conidae","Conus","MolluscaBase eds. (2024). MolluscaBase. Conus aristophanes G. B. Sowerby II, 1857. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=426364 on 2024-04-07","urn:lsid:marinespecies.org:taxname:426364",1,NA,NA,0,NA,"like","2011-08-07T16:09:30.313Z"
220515,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=220515","Calliactis polypus","(Forsskål, 1775)","accepted",NA,220,"Species",220515,"Calliactis polypus","(Forsskål, 1775)",100754,"Animalia","Cnidaria","Hexacorallia","Actiniaria","Hormathiidae","Calliactis","Rodríguez, E.; Fautin, D; Daly, M. (2024). World List of Actiniaria. Calliactis polypus (Forsskål, 1775). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=220515 on 2024-04-07","urn:lsid:marinespecies.org:taxname:220515",1,NA,NA,0,NA,"like","2015-10-13T10:34:41.473Z"
277106,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=277106","Stethojulis bandanensis","(Bleeker, 1851)","accepted",NA,220,"Species",277106,"Stethojulis bandanensis","(Bleeker, 1851)",204183,"Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Labridae","Stethojulis","Froese, R. and D. Pauly. Editors. (2024). FishBase. Stethojulis bandanensis (Bleeker, 1851). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=277106 on 2024-04-07","urn:lsid:marinespecies.org:taxname:277106",1,0,0,0,NA,"like","2008-01-15T17:27:08.177Z"
219684,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=219684","Zebrasoma veliferum","(Bloch, 1795)","unaccepted",NA,220,"Species",712902,"Zebrasoma velifer","(Bloch, 1795)",204630,"Animalia","Chordata","Teleostei","Acanthuriformes","Acanthuridae","Zebrasoma","Froese, R. and D. Pauly. Editors. (2024). FishBase. Zebrasoma veliferum (Bloch, 1795). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=219684 on 2024-04-07","urn:lsid:marinespecies.org:taxname:219684",1,0,0,0,NA,"like","2020-04-23T08:42:40.887Z"
137207,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=137207","Eretmochelys imbricata","(Linnaeus, 1766)","accepted",NA,220,"Species",137207,"Eretmochelys imbricata","(Linnaeus, 1766)",137068,"Animalia","Chordata",NA,"Testudines","Cheloniidae","Eretmochelys","Uetz, P. (ed.) (2024). The Reptile Database. Eretmochelys imbricata (Linnaeus, 1766). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=137207 on 2024-04-07","urn:lsid:marinespecies.org:taxname:137207",1,NA,NA,NA,NA,"like","2019-09-16T06:11:02.890Z"
212629,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=212629","Anous stolidus","(Linnaeus, 1758)","accepted",NA,220,"Species",212629,"Anous stolidus","(Linnaeus, 1758)",206812,"Animalia","Chordata","Aves","Charadriiformes","Laridae","Anous","WoRMS (2024). Anous stolidus (Linnaeus, 1758). Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=212629 on 2024-04-07","urn:lsid:marinespecies.org:taxname:212629",1,NA,NA,1,NA,"like","2011-04-08T06:18:06.150Z"
196580,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=196580","Naauna","de Laubenfels, 1950","unaccepted","junior synonym",180,"Genus",168816,"Coelosphaera (Coelosphaera)","Thomson, 1873",131650,"Animalia","Porifera","Demospongiae","Poecilosclerida","Coelosphaeridae","Naauna","de Voogd, N.J.; Alvarez, B.; Boury-Esnault, N.; Cárdenas, P.; Díaz, M.-C.; Dohrmann, M.; Downey, R.; Goodwin, C.; Hajdu, E.; Hooper, J.N.A.; Kelly, M.; Klautau, M.; Lim, S.C.; Manconi, R.; Morrow, C.; Pinheiro, U.; Pisera, A.B.; Ríos, P.; Rützler, K.; Schönberg, C.; Turner, T.; Vacelet, J.; van Soest, R.W.M.; Xavier, J. (2024). World Porifera Database. Naauna de Laubenfels, 1950. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=196580 on 2024-04-07","urn:lsid:marinespecies.org:taxname:196580",1,0,0,0,NA,"like","2006-12-15T17:50:54.750Z"
567827,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=567827","Onychoprion fuscatus","Linnaeus, 1766","accepted",NA,220,"Species",567827,"Onychoprion fuscatus","Linnaeus, 1766",567789,"Animalia","Chordata","Aves","Charadriiformes","Laridae","Onychoprion","WoRMS (2024). Onychoprion fuscatus Linnaeus, 1766. Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=567827 on 2024-04-07","urn:lsid:marinespecies.org:taxname:567827",1,NA,NA,1,NA,"like","2011-04-07T09:46:00.980Z"
219884,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=219884","Pseudobalistes flavimarginatus","(Rüppell, 1829)","accepted",NA,220,"Species",219884,"Pseudobalistes flavimarginatus","(Rüppell, 1829)",206762,"Animalia","Chordata","Teleostei","Tetraodontiformes","Balistidae","Pseudobalistes","Froese, R. and D. Pauly. Editors. (2024). FishBase. Pseudobalistes flavimarginatus (Rüppell, 1829). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=219884 on 2024-04-07","urn:lsid:marinespecies.org:taxname:219884",1,1,0,0,NA,"like","2020-09-24T06:35:24.693Z"
219630,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=219630","Acanthurus triostegus","(Linnaeus, 1758)","accepted",NA,220,"Species",219630,"Acanthurus triostegus","(Linnaeus, 1758)",125908,"Animalia","Chordata","Teleostei","Acanthuriformes","Acanthuridae","Acanthurus","Froese, R. and D. Pauly. Editors. (2024). FishBase. Acanthurus triostegus (Linnaeus, 1758). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=219630 on 2024-04-07","urn:lsid:marinespecies.org:taxname:219630",1,0,0,0,NA,"like","2008-01-15T17:27:08.177Z"
212298,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=212298","Culcita novaeguineae","Müller & Troschel, 1842","accepted",NA,220,"Species",212298,"Culcita novaeguineae","Müller & Troschel, 1842",204844,"Animalia","Echinodermata","Asteroidea","Valvatida","Oreasteridae","Culcita","Mah, C.L. (2024). World Asteroidea Database. Culcita novaeguineae Müller & Troschel, 1842. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=212298 on 2024-04-07","urn:lsid:marinespecies.org:taxname:212298",1,0,0,0,0,"like","2009-01-31T14:17:57.710Z"
219795,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=219795","Bothus pantherinus","(Rüppell, 1830)","accepted",NA,220,"Species",219795,"Bothus pantherinus","(Rüppell, 1830)",126110,"Animalia","Chordata","Teleostei","Pleuronectiformes","Bothidae","Bothus","Froese, R. and D. Pauly. Editors. (2024). FishBase. Bothus pantherinus (Rüppell, 1830). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=219795 on 2024-04-07","urn:lsid:marinespecies.org:taxname:219795",1,0,0,0,NA,"like","2008-01-15T17:27:08.177Z"
207363,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=207363","Herpolitha limax","(Esper, 1792)","accepted",NA,220,"Species",207363,"Herpolitha limax","(Esper, 1792)",205695,"Animalia","Cnidaria","Hexacorallia","Scleractinia","Fungiidae","Herpolitha","Hoeksema, B. W.; Cairns, S. (2024). World List of Scleractinia. Herpolitha limax (Esper, 1792). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=207363 on 2024-04-07","urn:lsid:marinespecies.org:taxname:207363",1,NA,0,0,NA,"like","2021-04-11T10:46:47.737Z"
426367,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=426367","Conus auratinus","da Motta, 1982","accepted",NA,220,"Species",426367,"Conus auratinus","da Motta, 1982",137813,"Animalia","Mollusca","Gastropoda","Neogastropoda","Conidae","Conus","MolluscaBase eds. (2024). MolluscaBase. Conus auratinus da Motta, 1982. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=426367 on 2024-04-07","urn:lsid:marinespecies.org:taxname:426367",1,0,0,0,NA,"like","2022-04-14T20:58:28.873Z"
278243,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=278243","Aetobatus ocellatus","(Kuhl, 1823)","accepted",NA,220,"Species",278243,"Aetobatus ocellatus","(Kuhl, 1823)",205558,"Animalia","Chordata","Elasmobranchii","Myliobatiformes","Aetobatidae","Aetobatus","Froese, R. and D. Pauly. Editors. (2024). FishBase. Aetobatus ocellatus (Kuhl, 1823). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=278243 on 2024-04-07","urn:lsid:marinespecies.org:taxname:278243",1,1,0,0,NA,"like","2021-08-06T07:01:50.827Z"
277820,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=277820","Parupeneus multifasciatus","(Quoy & Gaimard, 1825)","accepted",NA,220,"Species",277820,"Parupeneus multifasciatus","(Quoy & Gaimard, 1825)",204915,"Animalia","Chordata","Teleostei","Mulliformes","Mullidae","Parupeneus","Froese, R. and D. Pauly. Editors. (2024). FishBase. Parupeneus multifasciatus (Quoy & Gaimard, 1825). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=277820 on 2024-04-07","urn:lsid:marinespecies.org:taxname:277820",1,0,0,0,NA,"like","2008-01-15T17:27:08.177Z"
430457,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=430457","Conus chaldaeus","(Röding, 1798)","accepted",NA,220,"Species",430457,"Conus chaldaeus","(Röding, 1798)",137813,"Animalia","Mollusca","Gastropoda","Neogastropoda","Conidae","Conus","MolluscaBase eds. (2024). MolluscaBase. Conus chaldaeus (Röding, 1798). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=430457 on 2024-04-07","urn:lsid:marinespecies.org:taxname:430457",1,0,0,0,NA,"like","2020-04-14T22:23:49.900Z"
218867,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=218867","Paracirrhites forsteri","(Schneider, 1801)","accepted",NA,220,"Species",218867,"Paracirrhites forsteri","(Schneider, 1801)",204162,"Animalia","Chordata","Teleostei","Centrarchiformes","Cirrhitidae","Paracirrhites","Froese, R. and D. Pauly. Editors. (2024). FishBase. Paracirrhites forsteri (Schneider, 1801). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=218867 on 2024-04-07","urn:lsid:marinespecies.org:taxname:218867",1,0,0,0,NA,"like","2008-01-15T17:27:08.177Z"
217964,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=217964","Aulostomus chinensis","(Linnaeus, 1766)","accepted",NA,220,"Species",217964,"Aulostomus chinensis","(Linnaeus, 1766)",205363,"Animalia","Chordata","Teleostei","Syngnathiformes","Aulostomidae","Aulostomus","Froese, R. and D. Pauly. Editors. (2024). FishBase. Aulostomus chinensis (Linnaeus, 1766). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=217964 on 2024-04-07","urn:lsid:marinespecies.org:taxname:217964",1,0,0,0,NA,"like","2008-01-15T17:27:08.177Z"
220520,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=220520","Palythoa tuberculosa","(Esper, 1805)","accepted",NA,220,"Species",220520,"Palythoa tuberculosa","(Esper, 1805)",205785,"Animalia","Cnidaria","Hexacorallia","Zoantharia","Sphenopidae","Palythoa","Reimer, J.D.; Sinniger, F. (2024). World List of Zoantharia. Palythoa tuberculosa (Esper, 1805). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=220520 on 2024-04-07","urn:lsid:marinespecies.org:taxname:220520",1,0,0,0,NA,"like","2018-06-14T07:03:51.580Z"
413428,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=413428","Turbo bruneus","(Röding, 1798)","accepted",NA,220,"Species",413428,"Turbo bruneus","(Röding, 1798)",151576,"Animalia","Mollusca","Gastropoda","Trochida","Turbinidae","Turbo","MolluscaBase eds. (2024). MolluscaBase. Turbo bruneus (Röding, 1798). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=413428 on 2024-04-07","urn:lsid:marinespecies.org:taxname:413428",1,0,0,0,NA,"like","2021-02-22T12:05:16.357Z"
207231,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=207231","Porites rus","(Forskål, 1775)","accepted",NA,220,"Species",207231,"Porites rus","(Forskål, 1775)",206485,"Animalia","Cnidaria","Hexacorallia","Scleractinia","Poritidae","Porites","Hoeksema, B. W.; Cairns, S. (2024). World List of Scleractinia. Porites rus (Forskål, 1775). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=207231 on 2024-04-07","urn:lsid:marinespecies.org:taxname:207231",1,NA,0,0,NA,"like","2022-12-30T10:18:02.270Z"
217469,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=217469","Echidna nebulosa","(Ahl, 1789)","accepted",NA,220,"Species",217469,"Echidna nebulosa","(Ahl, 1789)",206151,"Animalia","Chordata","Teleostei","Anguilliformes","Muraenidae","Echidna","Froese, R. and D. Pauly. Editors. (2024). FishBase. Echidna nebulosa (Ahl, 1789). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=217469 on 2024-04-07","urn:lsid:marinespecies.org:taxname:217469",1,0,0,0,NA,"like","2008-01-15T17:27:08.177Z"
219475,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=219475","Gnatholepis anjerensis","(Bleeker, 1851)","accepted",NA,220,"Species",219475,"Gnatholepis anjerensis","(Bleeker, 1851)",204522,"Animalia","Chordata","Teleostei","Gobiiformes","Gobiidae","Gnatholepis","Froese, R. and D. Pauly. Editors. (2024). FishBase. Gnatholepis anjerensis (Bleeker, 1851). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=219475 on 2024-04-07","urn:lsid:marinespecies.org:taxname:219475",1,1,0,0,NA,"like","2008-01-15T17:27:08.177Z"
218404,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=218404","Caranx sexfasciatus","Quoy & Gaimard, 1825","accepted",NA,220,"Species",218404,"Caranx sexfasciatus","Quoy & Gaimard, 1825",125936,"Animalia","Chordata","Teleostei","Carangiformes","Carangidae","Caranx","Froese, R. and D. Pauly. Editors. (2024). FishBase. Caranx sexfasciatus Quoy & Gaimard, 1825. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=218404 on 2024-04-07","urn:lsid:marinespecies.org:taxname:218404",1,1,1,0,NA,"like","2008-01-15T17:27:08.177Z"
217356,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=217356","Negaprion acutidens","(Rüppell, 1837)","accepted",NA,220,"Species",217356,"Negaprion acutidens","(Rüppell, 1837)",105721,"Animalia","Chordata","Elasmobranchii","Carcharhiniformes","Carcharhinidae","Negaprion","Froese, R. and D. Pauly. Editors. (2024). FishBase. Negaprion acutidens (Rüppell, 1837). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=217356 on 2024-04-07","urn:lsid:marinespecies.org:taxname:217356",1,1,0,0,NA,"like","2008-01-15T17:27:08.177Z"
219638,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=219638","Acanthurus nigricans","(Linnaeus, 1758)","accepted",NA,220,"Species",219638,"Acanthurus nigricans","(Linnaeus, 1758)",125908,"Animalia","Chordata","Teleostei","Acanthuriformes","Acanthuridae","Acanthurus","Froese, R. and D. Pauly. Editors. (2024). FishBase. Acanthurus nigricans (Linnaeus, 1758). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=219638 on 2024-04-07","urn:lsid:marinespecies.org:taxname:219638",1,0,0,0,NA,"like","2008-01-15T17:27:08.177Z"
211864,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=211864","Grammistes sexlineatus","(Thunberg, 1792)","accepted",NA,220,"Species",211864,"Grammistes sexlineatus","(Thunberg, 1792)",205340,"Animalia","Chordata","Teleostei","Perciformes","Serranidae","Grammistes","Froese, R. and D. Pauly. Editors. (2024). FishBase. Grammistes sexlineatus (Thunberg, 1792). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=211864 on 2024-04-07","urn:lsid:marinespecies.org:taxname:211864",1,0,0,0,NA,"like","2008-01-15T17:27:08.177Z"
159289,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=159289","Abudefduf sexfasciatus","(Lacepède, 1801)","accepted",NA,220,"Species",159289,"Abudefduf sexfasciatus","(Lacepède, 1801)",126044,"Animalia","Chordata","Teleostei","Ovalentaria incertae sedis","Pomacentridae","Abudefduf","Froese, R. and D. Pauly. Editors. (2024). FishBase. Abudefduf sexfasciatus (Lacepède, 1801). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=159289 on 2024-04-07","urn:lsid:marinespecies.org:taxname:159289",1,0,0,0,NA,"like","2008-01-15T17:27:08.177Z"
246198,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=246198","Metasesarma obesum","(Dana, 1851)","accepted",NA,220,"Species",246198,"Metasesarma obesum","(Dana, 1851)",206798,"Animalia","Arthropoda","Malacostraca","Decapoda","Sesarmidae","Metasesarma","DecaNet eds. (2024). DecaNet. Metasesarma obesum (Dana, 1851). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=246198 on 2024-04-07","urn:lsid:marinespecies.org:taxname:246198",1,0,0,0,0,"like","2023-01-09T13:12:00.890Z"
218355,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=218355","Kuhlia mugil","(Forster, 1801)","accepted",NA,220,"Species",218355,"Kuhlia mugil","(Forster, 1801)",205566,"Animalia","Chordata","Teleostei","Centrarchiformes","Kuhliidae","Kuhlia","Froese, R. and D. Pauly. Editors. (2024). FishBase. Kuhlia mugil (Forster, 1801). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=218355 on 2024-04-07","urn:lsid:marinespecies.org:taxname:218355",1,1,0,0,NA,"like","2008-01-15T17:27:08.177Z"
159582,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=159582","Acanthurus lineatus","(Linnaeus, 1758)","accepted",NA,220,"Species",159582,"Acanthurus lineatus","(Linnaeus, 1758)",125908,"Animalia","Chordata","Teleostei","Acanthuriformes","Acanthuridae","Acanthurus","Froese, R. and D. Pauly. Editors. (2024). FishBase. Acanthurus lineatus (Linnaeus, 1758). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=159582 on 2024-04-07","urn:lsid:marinespecies.org:taxname:159582",1,0,0,0,NA,"like","2008-01-15T17:27:08.177Z"
218754,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=218754","Chaetodon vagabundus","Linnaeus, 1758","accepted",NA,220,"Species",218754,"Chaetodon vagabundus","Linnaeus, 1758",125954,"Animalia","Chordata","Teleostei","Acanthuriformes","Chaetodontidae","Chaetodon","Froese, R. and D. Pauly. Editors. (2024). FishBase. Chaetodon vagabundus Linnaeus, 1758. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=218754 on 2024-04-07","urn:lsid:marinespecies.org:taxname:218754",1,0,0,0,NA,"like","2008-01-15T17:27:08.177Z"
1544534,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=1544534","Holothuria hilla","Lesson, 1830","alternative representation",NA,220,"Species",529402,"Holothuria (Mertensiothuria) hilla","Lesson, 1830",123456,"Animalia","Echinodermata","Holothuroidea","Holothuriida","Holothuriidae","Holothuria","WoRMS (2024). Holothuria hilla Lesson, 1830. Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=1544534 on 2024-04-07","urn:lsid:marinespecies.org:taxname:1544534",1,NA,0,0,NA,"like","2021-10-04T06:24:32.077Z"
232044,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=232044","Pluvialis fulva","(Gmelin, 1789)","accepted",NA,220,"Species",232044,"Pluvialis fulva","(Gmelin, 1789)",159134,"Animalia","Chordata","Aves","Charadriiformes","Charadriidae","Pluvialis","WoRMS (2024). Pluvialis fulva (Gmelin, 1789). Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=232044 on 2024-04-07","urn:lsid:marinespecies.org:taxname:232044",1,NA,NA,1,NA,"like","2011-04-08T06:18:06.150Z"
344097,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=344097","Nesofregetta fuliginosa","(Gmelin, 1789)","accepted",NA,220,"Species",344097,"Nesofregetta fuliginosa","(Gmelin, 1789)",343619,"Animalia","Chordata","Aves","Procellariiformes","Hydrobatidae","Nesofregetta","WoRMS (2024). Nesofregetta fuliginosa (Gmelin, 1789). Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=344097 on 2024-04-07","urn:lsid:marinespecies.org:taxname:344097",1,NA,NA,1,NA,"like","2011-04-08T06:18:06.150Z"
212596,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=212596","Sula sula","(Linnaeus, 1766)","accepted",NA,220,"Species",212596,"Sula sula","(Linnaeus, 1766)",137055,"Animalia","Chordata","Aves","Pelecaniformes","Sulidae","Sula","WoRMS (2024). Sula sula (Linnaeus, 1766). Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=212596 on 2024-04-07","urn:lsid:marinespecies.org:taxname:212596",1,NA,NA,1,NA,"like","2011-04-08T06:18:06.150Z"
278836,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=278836","Centropyge flavissima","(Cuvier, 1831)","accepted",NA,220,"Species",278836,"Centropyge flavissima","(Cuvier, 1831)",206379,"Animalia","Chordata","Teleostei","Acanthuriformes","Pomacanthidae","Centropyge","Froese, R. and D. Pauly. Editors. (2024). FishBase. Centropyge flavissima (Cuvier, 1831). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=278836 on 2024-04-07","urn:lsid:marinespecies.org:taxname:278836",1,0,0,0,NA,"like","2008-01-15T17:27:08.177Z"
